time,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,C1,C2,C3,C4,C5,C6,Fault_class
767.4,-0.010134600160956,-2.99234915243243e-07,-1.53001053718299e-07,2.53193413570875e-05,2.53193413571199e-05,-1.65984324789326,0,0,0,0,0,0,0
767.6,-0.00167320161966947,1.40858278292119e-06,1.43695354226322e-06,4.13209498421595e-06,4.1320949842436e-06,-0.120982688877654,0,0,0,0,0,0,0
767.8,0.00883409509308674,1.83222934121587e-06,1.70867516304778e-06,-2.22327120482309e-05,-2.22327120482013e-05,1.21116712165995,0,0,0,0,0,0,0
768,-0.00676163252615198,-2.66105882725518e-06,-2.57203763779666e-06,1.6731789340239e-05,1.67317893402068e-05,-2.24979845146809,0,0,0,0,0,0,0
768.2,-0.0163434299324031,-1.72389920878071e-06,-1.49277802711186e-06,4.06824704442635e-05,4.06824704442346e-05,-2.90480878409758,0,0,0,0,0,0,0
768.4,-0.0109690352824156,8.17741719428883e-07,9.78965943825957e-07,2.73045748266541e-05,2.73045748266145e-05,-1.42494019991805,0,0,0,0,0,0,0
768.6,0.003128531232853,2.39200917011426e-06,2.35276714236014e-06,-8.02400061322505e-06,-8.02400061326035e-06,0.656238289486369,0,0,0,0,0,0,0
768.8,-0.00329727607082816,-1.10499542268528e-06,-1.06129965462362e-06,8.1057627326174e-06,8.1057627326262e-06,-1.47541350317536,0,0,0,0,0,0,0
769,-0.00116377797453616,3.467442624906e-07,3.64162652560001e-07,2.81250401590244e-06,2.81250401592332e-06,-0.590069213656215,0,0,0,0,0,0,0
769.2,-0.00190433124892645,-1.40131708626437e-07,-1.13252981461393e-07,4.69915146472697e-06,4.69915146474025e-06,-0.848359048344558,0,0,0,0,0,0,0
769.4,0.00306743753180788,8.56540011975254e-07,8.14197585111604e-07,-7.74079835833177e-06,-7.74079835835268e-06,0.150523709943994,0,0,0,0,0,0,0
769.6,0.00451917654016984,2.75645594843058e-07,2.10470642257124e-07,-1.13603144426088e-05,-1.13603144426413e-05,0.145306210280581,0,0,0,0,0,0,0
769.8,-0.0124306634978543,-2.9240619234744e-06,-2.75343132188307e-06,3.09130689936874e-05,3.09130689936202e-05,-2.94765888201029,0,0,0,0,0,0,0
770,0.00209406014423319,2.45511187134072e-06,2.43092453183116e-06,-5.46729844749975e-06,-5.46729844754509e-06,0.843574759569707,0,0,0,0,0,0,0
770.2,-0.00166037491722074,-6.46362099956509e-07,-6.25112752249915e-07,3.99982755782411e-06,3.99982755777621e-06,-0.872551942747295,0,0,0,0,0,0,0
770.4,-0.0107215395559981,-1.59732839150219e-06,-1.44726247995334e-06,2.66691909105139e-05,2.66691909104529e-05,-2.23827659722143,0,0,0,0,0,0,0
770.6,-0.00688868267298599,5.89868656873673e-07,6.91254225784203e-07,1.71302277563762e-05,1.71302277563232e-05,-0.988547503905187,0,0,0,0,0,0,0
770.8,0.00238233895061935,1.5739270204703e-06,1.54344852062077e-06,-6.08107446915366e-06,-6.08107446918353e-06,0.370863924598732,0,0,0,0,0,0,0
771,-0.00679156205738817,-1.58803241184978e-06,-1.49487077437047e-06,1.68735540707176e-05,1.68735540706603e-05,-1.92291999093304,0,0,0,0,0,0,0
771.2,-0.0187602415299229,-2.1375205499126e-06,-1.87252100203689e-06,4.67314538164817e-05,4.67314538164746e-05,-3.4819563631531,0,0,0,0,0,0,0
771.4,-0.0150246131868884,5.13441911002847e-07,7.32708131657143e-07,3.74528908456916e-05,3.74528908456792e-05,-2.15200675555367,0,0,0,0,0,0,0
771.6,-0.0206484748992479,-1.09154187432518e-06,-7.95571123887623e-07,5.1503924974925e-05,5.15039249748769e-05,-3.63546451930069,0,0,0,0,0,0,0
771.8,0.00296361169115917,3.99657609617526e-06,3.96378632071875e-06,-7.76720723903319e-06,-7.76720723912986e-06,0.919023662059358,0,0,0,0,0,0,0
772,0.0110045589934208,1.42716951493289e-06,1.26972792711868e-06,-2.7847720720396e-05,-2.78477207204071e-05,0.772146732794108,0,0,0,0,0,0,0
772.2,0.0103269482984173,-4.42031780232809e-08,-1.9580640589144e-07,-2.60606614065211e-05,-2.60606614064645e-05,0.317011693556156,0,0,0,0,0,0,0
772.4,0.00152451463270679,-1.46920898155636e-06,-1.49685906086425e-06,-3.97596200482452e-06,-3.97596200473424e-06,-1.00817787316703,0,0,0,0,0,0,0
772.6,-0.00590331316558483,-1.29050184164499e-06,-1.2094144631289e-06,1.4637872650712e-05,1.4637872650819e-05,-1.63218331556571,0,0,0,0,0,0,0
772.8,0.00269353216319299,1.46224797665851e-06,1.42681867400843e-06,-6.87349108532392e-06,-6.87349108520807e-06,0.462248346700193,0,0,0,0,0,0,0
773,0.00566307283702879,5.37839066396209e-07,4.56520921764729e-07,-1.4277279912772e-05,-1.4277279912656e-05,0.448281701719898,0,0,0,0,0,0,0
773.2,0.0119177263661246,1.13812316273802e-06,9.67537118874803e-07,-2.99555697202106e-05,-2.9955569720099e-05,1.51434562861567,0,0,0,0,0,0,0
773.4,0.0111366671323647,-5.20248295941926e-08,-2.14745149511376e-07,-2.79692583093456e-05,-2.79692583092398e-05,1.11746684351201,0,0,0,0,0,0,0
773.6,-0.00972648501774574,-3.55919597201008e-06,-3.43028427675838e-06,2.40728958320674e-05,2.40728958321695e-05,-2.45192849856034,0,0,0,0,0,0,0
773.8,-0.0168004486478856,-1.30965834190953e-06,-1.07077856136756e-06,4.17971127746308e-05,4.17971127747333e-05,-2.35112397945085,0,0,0,0,0,0,0
774,-0.0210522921526875,-8.67051161722726e-07,-5.64837576390328e-07,5.24586457884505e-05,5.24586457885517e-05,-2.87284104937972,0,0,0,0,0,0,0
774.2,-0.00700775771357365,2.30443676373824e-06,2.41233330523273e-06,1.73385987689175e-05,1.73385987690157e-05,-0.283928422067903,0,0,0,0,0,0,0
774.4,0.0051419204118248,2.07797390642314e-06,2.00833354776773e-06,-1.30871603477861e-05,-1.30871603476911e-05,0.838023506500255,0,0,0,0,0,0,0
774.6,0.00900200205652014,7.10766419598979e-07,5.80998158440691e-07,-2.27053592540317e-05,-2.27053592539384e-05,0.77462520674799,0,0,0,0,0,0,0
774.8,-0.006292293709897,-2.60856957643098e-06,-2.52638085555042e-06,1.55283680585984e-05,1.55283680586906e-05,-2.12688399237945,0,0,0,0,0,0,0
775,-0.00075882883962165,9.1949897271505e-07,9.32449386694434e-07,1.73916220165721e-06,1.73916220174839e-06,-0.0270089945607594,0,0,0,0,0,0,0
775.2,0.00301572333730665,6.52985451443239e-07,6.10436849024495e-07,-7.66800625254326e-06,-7.66800625245297e-06,0.271944963396644,0,0,0,0,0,0,0
775.4,0.0032255748692567,5.63767239811176e-08,9.14831440231542e-09,-8.15589147816987e-06,-8.15589147808088e-06,0.106723688024717,0,0,0,0,0,0,0
775.6,-0.00055262511599901,-6.39498848357547e-07,-6.33776684068472e-07,1.32464200433709e-06,1.32464200442477e-06,-0.526730678431688,0,0,0,0,0,0,0
775.8,-0.00313107027013993,-4.56391076522184e-07,-4.12501185021906e-07,7.79422534941087e-06,7.79422534949824e-06,-0.706949179889157,0,0,0,0,0,0,0
776,-0.00835826140849908,-9.37079523489712e-07,-8.18693582395697e-07,2.08673311258047e-05,2.08673311258919e-05,-1.50729286487412,0,0,0,0,0,0,0
776.2,-0.00852406900260643,-9.05200397179265e-08,3.2973077593772e-08,2.12958133258801e-05,2.1295813325966e-05,-1.26149819797933,0,0,0,0,0,0,0
776.4,-0.0158952135529176,-1.34837209672312e-06,-1.1218663979986e-06,3.96886734433004e-05,3.96886734433865e-05,-2.7092628604862,0,0,0,0,0,0,0
776.6,-0.00463342911211386,1.85663985391698e-06,1.92921780790526e-06,1.14999983225267e-05,1.1499998322613e-05,-0.297230114922408,0,0,0,0,0,0,0
776.8,-0.0101255608733214,-9.94986998349207e-07,-8.51323755093777e-07,2.52472277881117e-05,2.5247227788197e-05,-2.17649310973476,0,0,0,0,0,0,0
777,-0.00631103679299278,5.92410694226817e-07,6.85671156478673e-07,1.57309075022115e-05,1.57309075022967e-05,-1.16372328066844,0,0,0,0,0,0,0
777.2,-0.0218267361758693,-2.74836145673486e-06,-2.4408616003998e-06,5.43687370119621e-05,5.43687370120472e-05,-4.3151415948153,0,0,0,0,0,0,0
777.4,-0.0117380036541572,1.60316150301942e-06,1.77779968619993e-06,2.91948332174867e-05,2.91948332175718e-05,-1.57662944071498,0,0,0,0,0,0,0
777.6,-0.00864544756650645,4.52463858978828e-07,5.7891184547432e-07,2.15154333939427e-05,2.15154333940277e-05,-1.8665155740124,0,0,0,0,0,0,0
777.8,-0.0126555640378045,-7.65291481709846e-07,-5.84207500878487e-07,3.15635101557549e-05,3.156351015584e-05,-2.86952072717915,0,0,0,0,0,0,0
778,-0.0191564935187717,-1.2269819675145e-06,-9.52985980766507e-07,4.77950787346368e-05,4.77950787347218e-05,-3.85148381297131,0,0,0,0,0,0,0
778.2,-0.00291525370719525,2.70718174578975e-06,2.75687885016649e-06,7.11086851416527e-06,7.11086851425085e-06,-0.554261664167613,0,0,0,0,0,0,0
778.4,-0.0197437093704449,-2.95561996546834e-06,-2.67956202160173e-06,4.90692115023698e-05,4.90692115024552e-05,-4.76994900318549,0,0,0,0,0,0,0
778.6,-0.0179881314423334,1.57876531911903e-07,4.18610857279973e-07,4.47768114237324e-05,4.47768114238171e-05,-3.37716162142239,0,0,0,0,0,0,0
778.8,-0.000614514837734056,2.91385449447049e-06,2.93020347615609e-06,1.26322316033632e-06,1.26322316042055e-06,-0.445627852782034,0,0,0,0,0,0,0
779,-0.0102927090071535,-1.69989471101681e-06,-1.55686931572751e-06,2.55123818174086e-05,2.55123818174931e-05,-3.3919703507415,0,0,0,0,0,0,0
779.2,0.00429736939368613,2.48201868624918e-06,2.42559166587091e-06,-1.10286205632798e-05,-1.10286205631951e-05,0.0179712445234004,0,0,0,0,0,0,0
779.4,0.00363684485965107,-8.98532356162648e-08,-1.44105507564748e-07,-9.2866144996923e-06,-9.28661449960697e-06,-0.995455590331662,0,0,0,0,0,0,0
779.6,-0.00500440196388598,-1.48772138516285e-06,-1.42044245455673e-06,1.23669427648104e-05,1.23669427648956e-05,-2.34496836318868,0,0,0,0,0,0,0
779.8,-0.0175599178250736,-2.22796265928557e-06,-1.98083422483383e-06,4.37047316127785e-05,4.37047316128637e-05,-3.9599137032202,0,0,0,0,0,0,0
780,-0.00758860621786808,1.61446782841941e-06,1.72879245583578e-06,1.88115405806331e-05,1.88115405807182e-05,-1.36067068812342,0,0,0,0,0,0,0
780.2,-0.00386783004315117,6.95241739717223e-07,5.4118465451775e-07,9.60537778801629e-06,9.60537778806809e-06,-1.2260429546451,0,0,0,0,0,0,0
780.4,0.000762485047367749,8.51193769030903e-07,6.84630438318781e-07,-1.83003620494658e-06,-1.83003620490728e-06,-0.774114769650858,0,0,0,0,0,0,0
780.6,-0.00172023843698991,-3.64312854537549e-07,-4.53628659552072e-07,4.26017891857524e-06,4.26017891858642e-06,-1.56281711761263,0,0,0,0,0,0,0
780.8,0.00473563225653437,1.14111275679182e-06,9.96267789395914e-07,-1.16542931014659e-05,-1.16542931014338e-05,-0.196416393959901,0,0,0,0,0,0,0
781,-0.0183619597375246,-3.88665609089433e-06,-3.69595453558883e-06,4.4804181201547e-05,4.48041812015594e-05,-4.71997062585228,0,0,0,0,0,0,0
781.2,-0.0119911284135912,9.78444820863793e-07,1.11013270704938e-06,2.92530858798913e-05,2.92530858799407e-05,-2.10651624409392,0,0,0,0,0,0,0
781.4,-0.0143338503227255,-4.75903923706878e-07,-3.03339838397061e-07,3.50551659472157e-05,3.50551659472409e-05,-3.11643411298571,0,0,0,0,0,0,0
781.6,-0.0221437197711678,-1.42960217940965e-06,-1.14043881501664e-06,5.41911338380265e-05,5.41911338380471e-05,-4.48217402270382,0,0,0,0,0,0,0
781.8,-0.00448320257364955,2.88664989803222e-06,2.94284626198105e-06,1.07859696625506e-05,1.07859696625734e-05,-0.920286444380947,0,0,0,0,0,0,0
782,-0.00222043150857743,3.57922319331803e-07,3.7870580792029e-07,5.30119638153465e-06,5.301196381516e-06,-1.74888437213259,0,0,0,0,0,0,0
782.2,0.00605002388056567,1.40954603572072e-06,1.31859764759911e-06,-1.50119698359319e-05,-1.50119698359561e-05,-0.29318033970906,0,0,0,0,0,0,0
782.4,0.0135055825220462,1.32914401378198e-06,1.13358962845146e-06,-3.33489504458709e-05,-3.33489504458965e-05,0.697033643692189,0,0,0,0,0,0,0
782.6,0.0143569942375864,2.42858823485754e-07,3.35846254837064e-08,-3.54072884112267e-05,-3.54072884112322e-05,0.640606790766464,0,0,0,0,0,0,0
782.8,0.0062489343309034,-1.29169813420872e-06,-1.38856835791632e-06,-1.5450605372411e-05,-1.54506053724113e-05,-0.57209315058671,0,0,0,0,0,0,0
783,0.00469878497477332,-2.22694796420723e-07,-2.93101013720675e-07,-1.16101016281352e-05,-1.16101016281827e-05,-0.088862094137315,0,0,0,0,0,0,0
783.2,-0.000556126303971088,-8.69426099241981e-07,-8.66117029775906e-07,1.31237612785533e-06,1.31237612781531e-06,-0.807310862753134,0,0,0,0,0,0,0
783.4,-0.00298018985809629,-4.20712597047797e-07,-3.80885443907661e-07,7.28090130069443e-06,7.28090130063991e-06,-0.833984114454466,0,0,0,0,0,0,0
783.6,-0.003251269287709,-6.81482288742241e-08,-2.29671118872835e-08,7.9593263675309e-06,7.95932636752907e-06,-0.721952329171503,0,0,0,0,0,0,0
783.8,-0.00382652075547455,-1.22162633088447e-07,-6.86568794071892e-08,9.38012707357776e-06,9.38012707356309e-06,-0.827754277524397,0,0,0,0,0,0,0
784,-0.0245617507910623,-3.56624476483912e-06,-3.22914107467598e-06,5.99770963349094e-05,5.9977096334895e-05,-4.54123546298143,0,0,0,0,0,0,0
784.2,-0.00828512549754316,2.61839962267807e-06,2.74273926643282e-06,2.00592188242938e-05,2.00592188242865e-05,-0.416636500717632,0,0,0,0,0,0,0
784.4,-0.00841869816214057,-8.74441218944444e-08,3.10622849187499e-08,2.04790257562781e-05,2.04790257562923e-05,-1.72250923459185,0,0,0,0,0,0,0
784.6,0.00140191771063608,1.62627485784523e-06,1.61008978272406e-06,-3.61824349265089e-06,-3.61824349261805e-06,0.0164588606351681,0,0,0,0,0,0,0
784.8,-0.000270444045594092,-2.80778249036712e-07,-2.7860215442837e-07,5.46781684151833e-07,5.46781684223841e-07,-0.915347618204033,0,0,0,0,0,0,0
785,0.000978619851759575,2.10481285841412e-07,1.9659510371646e-07,-2.48422082703752e-06,-2.48422082694473e-06,-0.495464382432193,0,0,0,0,0,0,0
785.2,-0.000433992942548282,-2.37305468351745e-07,-2.32230322232001e-07,1.01184084621081e-06,1.01184084626693e-06,-0.763402218431939,0,0,0,0,0,0,0
785.4,0.00118603792001063,2.74364046502077e-07,2.58001587595027e-07,-2.9520382128034e-06,-2.95203821278844e-06,-0.312187914512452,0,0,0,0,0,0,0
785.6,-0.00157339962945208,-4.66236311084786e-07,-4.45421568261926e-07,3.83596864882302e-06,3.83596864884454e-06,-0.861717772789765,0,0,0,0,0,0,0
785.8,0.00615088283615113,1.31836466533934e-06,1.23424090750383e-06,-1.51701788676315e-05,-1.51701788676331e-05,0.775112964555986,0,0,0,0,0,0,0
786,0.00611561519844795,3.68282219717672e-08,-5.06511253767023e-08,-1.50672565238384e-05,-1.50672565238458e-05,0.338363247626037,0,0,0,0,0,0,0
786.2,0.0187655602693312,2.22789715112418e-06,1.96571563282591e-06,-4.62919878527536e-05,-4.62919878527101e-05,2.79701259658617,0,0,0,0,0,0,0
786.4,0.0120983287605393,-1.01580319670413e-06,-1.1924442848919e-06,-2.98498559987801e-05,-2.98498559987169e-05,0.962152553229154,0,0,0,0,0,0,0
786.6,0.0138724724321282,3.90329902848844e-07,1.92802984929654e-07,-3.41917370167933e-05,-3.419173701673e-05,1.97123514412583,0,0,0,0,0,0,0
786.8,0.000230086993137566,-2.24362267987863e-06,-2.25462539835267e-06,-6.98757349130491e-07,-6.98757349087319e-07,-0.439666898405908,0,0,0,0,0,0,0
787,-0.00750135269137074,-1.32674302003e-06,-1.22450353650913e-06,1.8297271229985e-05,1.82972712300071e-05,-0.876338303343625,0,0,0,0,0,0,0
787.2,-0.00014121182011713,1.20998819595271e-06,1.2151223831138e-06,2.40423786386166e-07,2.40423786387345e-07,0.867095117647329,0,0,0,0,0,0,0
787.4,-0.00406902586198716,-6.77365289101073e-07,-6.21840481763646e-07,9.91402819973428e-06,9.91402819971891e-06,-0.42948105171257,0,0,0,0,0,0,0
787.6,-0.000358071723449475,6.07367664174731e-07,6.14008731048332e-07,8.19924438780202e-07,8.19924438780191e-07,0.442440241872529,0,0,0,0,0,0,0
787.8,-0.000973788234018181,-1.09545463217657e-07,-9.62155632264069e-08,2.35197641982392e-06,2.35197641977572e-06,0.0283968302013098,0,0,0,0,0,0,0
788,0.00375051191643363,8.05152908433766e-07,7.53844255847694e-07,-9.25597836784973e-06,-9.2559783679022e-06,0.902973049921434,0,0,0,0,0,0,0
788.2,-0.00531430883874973,-1.5288090669105e-06,-1.45807324085881e-06,1.29836995389686e-05,1.29836995389217e-05,-1.04535502394302,0,0,0,0,0,0,0
788.4,-0.0019549864419584,5.38107540040493e-07,5.67391618708591e-07,4.75239254934798e-06,4.75239254930346e-06,0.132266590838237,0,0,0,0,0,0,0
788.6,0.00150010086054357,5.79233149791106e-07,5.5937086908097e-07,-3.72540605076902e-06,-3.72540605078968e-06,0.470429993114755,0,0,0,0,0,0,0
788.8,0.00569184556617762,7.31410048151197e-07,6.52144301565643e-07,-1.40270516901015e-05,-1.40270516900944e-05,0.998122490068399,0,0,0,0,0,0,0
789,-0.00248953981915357,-1.36428065406115e-06,-1.33328586206495e-06,6.05844357359904e-06,6.05844357358793e-06,-0.712583799159741,0,0,0,0,0,0,0
789.2,0.00977245159502598,2.09518053894814e-06,1.96132189307444e-06,-2.4145393811636e-05,-2.41453938116324e-05,2.0838320979386,0,0,0,0,0,0,0
789.4,0.000222898611281738,-1.57217753716418e-06,-1.58092052648024e-06,-6.68109436073882e-07,-6.68109436101417e-07,-0.416827259127663,0,0,0,0,0,0,0
789.6,0.00134908275768834,1.92779035958588e-07,1.73635004282076e-07,-3.39634891542514e-06,-3.39634891540853e-06,0.476407315335951,0,0,0,0,0,0,0
789.8,-0.0100061356219249,-1.93740074492968e-06,-1.80133386208532e-06,2.44414581598546e-05,2.44414581598513e-05,-1.66406955282739,0,0,0,0,0,0,0
790,-0.0112958105815843,-2.94756574905916e-07,-1.35013583457528e-07,2.76414335566638e-05,2.76414335566584e-05,-1.24548635207583,0,0,0,0,0,0,0
790.2,-0.0105298843823207,4.93212240664529e-08,1.99365762452063e-07,2.5789764189943e-05,2.57897641899494e-05,-1.20384672900316,0,0,0,0,0,0,0
790.4,-0.0221959943045721,-2.06984973263328e-06,-1.76059161157326e-06,5.43103997451868e-05,5.43103997452006e-05,-3.52530524274513,0,0,0,0,0,0,0
790.6,0.00107692709314036,3.8501281398276e-06,3.84468871763114e-06,-2.98353781627649e-06,-2.98353781632533e-06,1.25539630925894,0,0,0,0,0,0,0
790.8,0.00670613700084393,9.70147085377034e-07,8.75916090834506e-07,-1.67289238710803e-05,-1.67289238711061e-05,0.61690430070982,0,0,0,0,0,0,0
791,-0.0045100402413878,-1.88070948566807e-06,-1.82345338131596e-06,1.08514695254678e-05,1.08514695254695e-05,-1.67597466845611,0,0,0,0,0,0,0
791.2,-0.00696734003699816,-4.58274193100813e-07,-3.61159796974344e-07,1.69527973097768e-05,1.69527973097803e-05,-1.32993671150735,0,0,0,0,0,0,0
791.4,0.0159720927339231,3.91145205172487e-06,3.69298800725534e-06,-3.96682142143601e-05,-3.96682142143742e-05,2.9932344439258,0,0,0,0,0,0,0
791.6,0.00476753502741771,-1.81851997510127e-06,-1.8940334648936e-06,-1.2025346431852e-05,-1.20253464318409e-05,-0.457784671265625,0,0,0,0,0,0,0
791.8,0.00147352330941946,-5.38253872631456e-07,-5.62187792819979e-07,-3.83169643987298e-06,-3.83169643990361e-06,-0.131392706311451,0,0,0,0,0,0,0
792,0.00603685025394399,7.91804223467371e-07,7.07115209079619e-07,-1.4992325466436e-05,-1.49923254664472e-05,0.975882101472622,0,0,0,0,0,0,0
792.2,0.0257799806582714,3.45734133945192e-06,3.0972392202091e-06,-6.37963108368505e-05,-6.37963108368116e-05,4.37828608984771,0,0,0,0,0,0,0
792.4,0.0110395659269765,-2.35671058023006e-06,-2.52358735288204e-06,-2.74586708039071e-05,-2.74586708038375e-05,0.629655739254793,0,0,0,0,0,0,0
792.6,0.0043061009719665,-1.08477851563377e-06,-1.1509705198623e-06,-1.081176834619e-05,-1.08117683462066e-05,0.633785607036073,0,0,0,0,0,0,0
792.8,0.000701808979162525,-5.93164211917722e-07,-6.0594458642318e-07,-1.88346428068352e-06,-1.88346428074596e-06,0.487026060678475,0,0,0,0,0,0,0
793,0.00807338958524027,1.27164789616434e-06,1.15942598483085e-06,-1.99847131772343e-05,-1.9984713177316e-05,2.05001932709723,0,0,0,0,0,0,0
793.2,-0.00294967315966525,-1.83626523804948e-06,-1.80070254168037e-06,7.09536017139373e-06,7.09536017130608e-06,-0.426549639513174,0,0,0,0,0,0,0
793.4,0.00135871747683414,7.16923473941661e-07,6.99099292795675e-07,-3.44803826014145e-06,-3.44803826022549e-06,1.06105759682231,0,0,0,0,0,0,0
793.6,-0.0123972515160018,-2.34750809823119e-06,-2.17892139123927e-06,3.02547740834905e-05,3.02547740834085e-05,-1.78091331155338,0,0,0,0,0,0,0
793.8,-0.00591371696961144,1.02206323222975e-06,1.10884939094777e-06,1.43884608174286e-05,1.43884608173561e-05,0.15818049798507,0,0,0,0,0,0,0
794,-0.00263809055158907,5.18039245906326e-07,5.56755178604784e-07,6.38577462067421e-06,6.38577462061303e-06,0.143582266468986,0,0,0,0,0,0,0
794.2,-0.00441211087612622,-3.25254061902165e-07,-2.63659332902791e-07,1.07706960422562e-05,1.07706960422036e-05,-0.484041970419706,0,0,0,0,0,0,0
794.4,-0.0126218235560181,-1.43895355322682e-06,-1.26383685833169e-06,3.08950872994419e-05,3.08950872993897e-05,-1.9224923505436,0,0,0,0,0,0,0
794.6,-0.00545217063947207,1.14033320295771e-06,1.22122519243702e-06,1.33114356325698e-05,1.33114356325189e-05,-0.222024722695788,0,0,0,0,0,0,0
794.8,0.00448575529687106,1.67078250809792e-06,1.61128131443503e-06,-1.11260998169558e-05,-1.11260998170031e-05,0.984867695721875,0,0,0,0,0,0,0
795,0.0198513903794905,2.68527598482823e-06,2.40847617337347e-06,-4.90530737177599e-05,-4.90530737178052e-05,3.16542014850322,0,0,0,0,0,0,0
795.2,-0.00129292980811023,-3.48702308849273e-06,-3.4813428087397e-06,2.83186754109272e-06,2.83186754105049e-06,-1.47497643627181,0,0,0,0,0,0,0
795.4,0.00590473458249543,1.22318248044927e-06,1.14110676972706e-06,-1.47721174780799e-05,-1.47721174781197e-05,1.36420204283778,0,0,0,0,0,0,0
795.6,-0.0121385166970654,-3.05083139588457e-06,-2.88906664719157e-06,2.94550751801162e-05,2.9455075180078e-05,-2.3527151061773,0,0,0,0,0,0,0
795.8,-0.00740209084682714,7.20078559408059e-07,8.2656773990207e-07,1.7939082252562e-05,1.79390822525255e-05,-0.384324355773461,0,0,0,0,0,0,0
796,-0.00509231874664937,3.39210532260987e-07,4.12012863449606e-07,1.23456357642016e-05,1.23456357641657e-05,-0.44537436291419,0,0,0,0,0,0,0
796.2,0.0109634521257681,2.73038427003894e-06,2.58073670864997e-06,-2.71998192339406e-05,-2.71998192339755e-05,2.24801228328149,0,0,0,0,0,0,0
796.4,0.00185393140969169,-1.49115599772067e-06,-1.5233966001388e-06,-4.75411434869409e-06,-4.75411434872836e-06,-0.415134854357385,0,0,0,0,0,0,0
796.6,-0.00929800871135189,-1.90164012180507e-06,-1.77599804977486e-06,2.26287819170237e-05,2.26287819169893e-05,-1.73197370889434,0,0,0,0,0,0,0
796.8,-0.0135026867147338,-7.90509760046618e-07,-6.01205916000418e-07,3.29911950229515e-05,3.29911950229175e-05,-1.82889452648196,0,0,0,0,0,0,0
797,-0.0133570327657888,-7.39620885425221e-08,1.15748359090124e-07,3.26800635144035e-05,3.26800635143699e-05,-1.70746576860329,0,0,0,0,0,0,0
797.2,-0.0022255144882074,1.81741305860439e-06,1.85408417362078e-06,5.34289135146606e-06,5.34289135143267e-06,0.11673560642172,0,0,0,0,0,0,0
797.4,-0.00961560230702183,-1.28503461158843e-06,-1.15246935604658e-06,2.34920172792771e-05,2.34920172792444e-05,-2.04460210648603,0,0,0,0,0,0,0
797.6,0.0111722572255647,3.51744617858494e-06,3.36693171124477e-06,-2.77675674907213e-05,-2.77675674907535e-05,2.20306890081678,0,0,0,0,0,0,0
797.8,0.00273320981419704,-1.37593437716793e-06,-1.42055538634109e-06,-6.945511179208e-06,-6.94551117924103e-06,-0.650971869907282,0,0,0,0,0,0,0
798,-0.00964042726560607,-2.10490543028425e-06,-1.97521081346758e-06,2.34341495273753e-05,2.34341495273417e-05,-2.18709560815144,0,0,0,0,0,0,0
798.2,-0.00824324670556825,1.66494942945987e-07,2.83727124906246e-07,2.00818936485125e-05,2.00818936484793e-05,-1.15328940063637,0,0,0,0,0,0,0
798.4,-0.010144354648553,-3.87826636661632e-07,-2.44925283549167e-07,2.47932272231818e-05,2.47932272231491e-05,-1.70324421673122,0,0,0,0,0,0,0
798.6,-0.00144847488595261,1.4209979184466e-06,1.44544391776302e-06,3.45032294849924e-06,3.45032294846651e-06,-0.100319124240419,0,0,0,0,0,0,0
798.8,-0.0100786277907796,-1.49140693073387e-06,-1.35287580573998e-06,2.46282353719898e-05,2.46282353719576e-05,-2.27954339642577,0,0,0,0,0,0,0
799,0.00991732195751196,3.37633750988126e-06,3.24344129866962e-06,-2.46612020216733e-05,-2.46612020217052e-05,1.91370293795299,0,0,0,0,0,0,0
799.2,0.0151554009377855,9.68687647964051e-07,7.53807355481506e-07,-3.74865262643558e-05,-3.74865262643881e-05,1.60265664699254,0,0,0,0,0,0,0
799.4,0.0147652896191926,3.70177844280887e-08,-1.74780644798262e-07,-3.64607738822571e-05,-3.6460773882289e-05,1.43316294221126,0,0,0,0,0,0,0
799.6,0.0123033376219647,-3.21266169548307e-07,-4.98688181418753e-07,-3.03555716064485e-05,-3.03555716064802e-05,1.27149901769492,0,0,0,0,0,0,0
799.8,-0.00526731304484011,-2.92514907876015e-06,-2.86025392642535e-06,1.27212845044197e-05,1.27212845043882e-05,-1.53388816279157,0,0,0,0,0,0,0
800,-0.0214139099298861,-2.80050499711745e-06,-2.50560034890688e-06,5.22293941892427e-05,5.22293941892119e-05,-3.25870165561272,0,0,0,0,0,0,8
800.2,-0.0123047880799359,1.94928566242714e-06,9.75683145726149e-07,3.04507107737831e-05,3.04507107737388e-05,0.18053231810398,0,0,0,0,0,0,8
800.4,-0.012990090319183,2.98126780537746e-07,-3.59260592965698e-07,3.09058998725323e-05,3.09058998724877e-05,-1.60101284431157,0,0,0,0,0,0,8
800.6,0.0074074615379915,3.41646427120895e-06,2.7622371735279e-06,-1.50993711293362e-05,-1.5099371129339e-05,1.23393790630924,0,0,0,0,0,0,8
800.8,0.00316924060586829,-3.82810822805987e-07,-8.17887677063866e-07,-6.15923048604721e-06,-6.15923048602587e-06,-1.08064947034715,0,0,0,0,0,0,8
801,-0.0120871742919801,-2.16806392206307e-06,-2.29270179978864e-06,2.70546636884863e-05,2.70546636884648e-05,-3.5579772740306,0,0,0,0,0,0,8
801.2,0.00198860705844822,2.20001992636382e-06,1.9920503944793e-06,-4.15858279646483e-06,-4.15858279652721e-06,-0.455100691621773,0,0,0,0,0,0,8
