time,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,h1,h2,h3,h4,h5,h6,Fault_class
237.4,-0.314269853112616,-9.84102139448075e-09,-3.08627350968991e-07,-4.36461556649514e-05,-4.36461556649236e-05,12.9020605453937,0.0464745166211664,0.000170316454087857,0.00010038596710584,0.0170327006174296,0.0101353037645842,3.15124048878194,2
237.6,-0.31855858622461,-2.70185523960468e-07,-5.34929104687331e-07,-3.76514467396758e-05,-3.76514467396779e-05,12.8614500426382,0.0461960207837178,0.000169629459016619,9.96990164785105e-05,0.0169457469325077,0.0100483314063917,3.77037216553218,2
237.8,-0.334060730612498,-2.15434880482239e-06,-2.23496127998274e-06,-4.9695957432878e-06,-4.96959574327658e-06,10.8579859972771,0.0464199265216966,0.000170351306576744,0.000100421054413288,0.017020857407946,0.0101234232109638,3.68341040542516,2
238,-0.334643154236078,2.35815103018909e-07,1.46070396736606e-07,-7.81303235157646e-06,-7.81303235155791e-06,12.0802935302243,0.0466500518913634,0.000171132974222786,0.000101202033183693,0.0170982829087561,0.010200830043314,3.73518623298164,2
238.2,-0.324965986623995,1.96337738609293e-06,1.71959614287338e-06,-3.52356545274081e-05,-3.52356545273861e-05,14.102397460389,0.0461618418844315,0.000169776344065366,9.98451590660374e-05,0.0169434459719039,0.0100459744404102,4.3699167036507,2
238.4,-0.340455776613085,-2.15936226875939e-06,-2.22609864182389e-06,-2.5824636493036e-06,-2.58246364928397e-06,11.0528532120449,0.0464624094100494,0.000170637494658705,0.000100707063001938,0.0170432974878015,0.0101458072926666,3.90756298306006,2
238.6,-0.337606974888311,8.0064190557149e-07,6.7902763059723e-07,-1.35997621216576e-05,-1.35997621216813e-05,12.8582998725559,0.046168298723803,0.000169697310590614,9.97664489557173e-05,0.0169513184381915,0.0100538095818276,3.8065667336223,2
238.8,-0.349022241851953,-1.54224328232907e-06,-1.53780337659847e-06,9.33359734099663e-06,9.33359734100734e-06,10.8719144057518,0.0467115846562151,0.000171701142413872,0.000101770513156971,0.0171298804922061,0.0102323529770278,4.64443910482569,2
239,-0.332629453594482,3.03658088574578e-06,2.80249162490167e-06,-3.41428702675189e-05,-3.4142870267517e-05,14.7541290999317,0.046132163240905,0.000169870484760058,9.99387728995177e-05,0.0169454884026299,0.0100479422310535,4.62626626840858,2
239.2,-0.347681858630735,-2.09111719759931e-06,-2.15720283657715e-06,-2.51080061345049e-06,-2.51080061341925e-06,11.2844075366368,0.0465129544581203,0.000170981828089831,0.000101051114863066,0.0170712581901668,0.0101736933646107,4.1423823124112,2
239.4,-0.340959679149015,1.44586692054386e-06,1.27305756313092e-06,-2.27553226717992e-05,-2.275532267179e-05,13.7538573809361,0.0464472448218495,0.00017053021840715,0.000100598860129751,0.0170528940425568,0.0101553105654415,3.18221593420528,2
239.6,-0.339573752533238,6.14247190851045e-07,3.95189208094646e-07,-3.02713671868299e-05,-3.02713671868433e-05,13.8398340895856,0.0465996473751778,0.000171138171424874,0.000101206435521353,0.0171051522962969,0.0102075501700449,3.4949654579275,2
239.8,-0.332041796964476,1.66739382402122e-06,1.32222011663315e-06,-5.25313842392687e-05,-5.25313842392343e-05,15.4712718836118,0.0460237075671522,0.000169633143539904,9.97013719045309e-05,0.0169222218310867,0.0100246010581226,4.59468823905099,2
240,-0.352901340374199,-2.99900980166691e-06,-3.0948858061825e-06,-7.15755911254845e-06,-7.15755911250803e-06,11.7100558773499,0.0343174570517721,0.000170048734026218,9.99176146483479e-05,0.0169921127133176,0.0100829626460994,2.44321719177072,2
240.2,-0.355525421715378,3.34588269265953e-08,-1.27900973221768e-06,2.11654280600967e-06,2.11654280603319e-06,12.6291880638114,0.0341730279095745,0.000169497507425547,9.9529597585197e-05,0.0169524285020519,0.0100428189257854,3.21872516520491,2
240.4,-0.364192628329445,-8.82323106635876e-07,-1.7195069222891e-06,2.14892049486158e-05,2.14892049486689e-05,9.7347809882023,0.0339139424613263,0.000168853715412028,9.88806907677788e-05,0.0168797408437485,0.00997010192861433,3.20744806434967,2
240.6,-0.382307928122615,-2.31529253796789e-06,-2.64726111525841e-06,5.84393032326114e-05,5.84393032326614e-05,5.95581364975399,0.0344269686364188,0.000170569713595733,0.000100596516626878,0.0170314313682109,0.0101217664962199,2.62022010625558,2
240.8,-0.370605600549699,1.82663836429419e-06,1.56072760894003e-06,3.321771080501e-05,3.32177108050757e-05,7.66888046852619,0.0345508317897037,0.000170675736566846,0.00010070123298309,0.0170701144210529,0.0101604260732858,1.87762138465597,2
241,-0.357143933693933,2.14223927791491e-06,1.84050340448336e-06,3.56307251836127e-06,3.56307251838972e-06,8.30370378903463,0.0343825411950197,0.000170227002785808,0.000100252665209117,0.0170232683038522,0.0101135583006254,2.5165842889154,2
241.2,-0.356132936101721,4.18323821046732e-07,1.77508254178514e-07,-8.73363911755307e-07,-8.73363911752174e-07,7.20484354182792,0.0339792281430664,0.000169248730872886,9.92746947742955e-05,0.0169087328024495,0.00999900247957566,3.01348248106109,2
241.4,-0.374502361621227,-2.34322458585987e-06,-2.3278821823682e-06,3.39066840589864e-05,3.39066840589899e-05,3.90866086829559,0.0340379393393072,0.000169204835087153,9.92311882038652e-05,0.0169281814328108,0.0100184317709102,1.77354425617511,2
241.6,-0.384226954152773,-1.2153378702069e-06,-1.05567219119978e-06,5.0816132459733e-05,5.08161324597384e-05,3.0256361799489,0.0344044126737171,0.000170518431201032,0.000100544566961772,0.0170370332314279,0.0101272649507639,2.63315386727782,2
241.8,-0.373757183041913,1.62040455563883e-06,1.67520633411933e-06,2.62777284834606e-05,2.62777284834743e-05,4.84332946126043,0.0341306482771785,0.000169667975232414,9.96936014776174e-05,0.0169599788114283,0.0100501924414435,2.54276170292771,2
242,-0.379709504613293,-6.6075079464178e-07,-5.4121257544785e-07,3.52272870680428e-05,3.52272870680674e-05,3.03070262584111,0.0344529913234247,0.000170678508029072,0.000100704265885547,0.0170561738424653,0.0101463697727596,2.57179055153782,2
242.2,-0.368787763458763,1.73050116703554e-06,1.7215459628668e-06,9.52409277304052e-06,9.5240927730812e-06,4.96343140891239,0.0339387099526922,0.00016933726780748,9.93626033091773e-05,0.016909605447568,0.00999978396526453,3.10932427171961,2
242.4,-0.385711320091409,-2.17154342099624e-06,-2.00268213805496e-06,4.0604471029394e-05,4.06044710293667e-05,1.60311962972518,0.0344411335207545,0.000170822778370128,0.000100848837912886,0.0170576925950855,0.0101478539122191,3.06094929897175,2
242.6,-0.373692939601764,1.86572098706671e-06,1.8908235927458e-06,1.26340547573016e-05,1.26340547572521e-05,4.41481957590182,0.034153508937653,0.000169844160069041,9.98693574028642e-05,0.0169765871960603,0.0100667314696484,2.51099501276568,2
242.8,-0.379252012834015,-5.70285858949012e-07,-5.01967860494264e-07,2.06178234131258e-05,2.06178234130888e-05,2.84926027641865,0.034496541695323,0.000170920633836327,0.000100946021345407,0.0170788640458986,0.0101689913926513,2.66774661161377,2
243,-0.367104452906935,1.94698048730601e-06,1.86126286788632e-06,-7.73753072852307e-06,-7.73753072855274e-06,5.20775228015197,0.0339857629757557,0.000169570678456848,9.95955782225311e-05,0.0169331507472486,0.0100232612543468,3.06534767086578,2
243.2,-0.383029994260161,-1.98521103644275e-06,-1.9123556882253e-06,2.12829058450562e-05,2.12829058449815e-05,2.16025267541547,0.0338269523234397,0.000168880945332339,9.89069928474439e-05,0.0168900233105747,0.00998011704356888,2.13449047632496,2
243.4,-0.401333193232764,-2.39556261172506e-06,-2.1268435888907e-06,5.49557616523975e-05,5.49557616523732e-05,0.250567485342138,0.0344395907781497,0.000171021555040818,0.000101047484381527,0.01706972210976,0.0101597991183576,3.36490643089627,2
243.6,-0.38505815253315,2.42544599219809e-06,2.49703122501733e-06,1.83040638197667e-05,1.83040638197695e-05,3.79546524810208,0.0341267804774796,0.000169909520422883,9.99343162345265e-05,0.0169813406524189,0.0100714009747249,2.54916548597507,2
243.8,-0.388943731496003,-3.51447051443159e-07,-2.61244403931516e-07,2.28660315263826e-05,2.28660315263996e-05,2.27015889170917,0.0341961718827309,0.000169970475287038,9.99955302335847e-05,0.0170039256192288,0.0100939692848529,1.94696936036857,2
244,-0.388461905803464,2.60772279732844e-07,3.27873547949403e-07,1.84831023524955e-05,1.84831023525288e-05,2.67363191564845,0.0342300817910523,0.00017006836463178,0.000100093173657032,0.0170162525904271,0.0101062796227604,1.85737408889998,2
244.2,-0.386715214620197,4.56284186074022e-07,4.83651399617785e-07,1.14845458259196e-05,1.14845458259471e-05,3.05791672527474,0.0342574059062757,0.000170167992979636,0.000100192641128073,0.0170266764291503,0.010116686847033,1.84187520203236,2
244.4,-0.384429293241134,5.55252377775888e-07,5.35942945717721e-07,3.35974209490493e-06,3.35974209492784e-06,3.51343210348645,0.0341928741421054,0.000170019843533736,0.000100044759295364,0.0170104520080322,0.0101004458269757,1.9002312928102,2
244.6,-0.386081107435248,1.7166591527317e-08,-4.19603392232285e-09,3.26316613689251e-06,3.26316613686314e-06,3.36196540846668,0.033985192225167,0.00016954692150885,9.95719127859589e-05,0.0169529443696356,0.010042921602718,2.25659337394055,2
244.8,-0.397089080127301,-1.31090126048974e-06,-1.22644019483747e-06,2.21556603472787e-05,2.21556603472955e-05,1.94368002473652,0.034026363386584,0.00016958234957982,9.96073465789982e-05,0.0169672999121961,0.0100572605707182,1.86282339400633,2
245,-0.402700114633137,-5.99403637969507e-07,-4.66523264570927e-07,3.00923209010538e-05,3.00923209011048e-05,1.81120768170924,0.0338240948317365,0.000169128100044464,9.91533312535777e-05,0.0169116415721015,0.0100015856660672,2.22920123548385,2
245.2,-0.416127436117684,-1.72290532857367e-06,-1.45586624291135e-06,5.37607646533023e-05,5.37607646533481e-05,0.0487002067120306,0.0344361626665389,0.000171235109610614,0.000101260331777265,0.0170911676234791,0.0101810951619476,3.36256370787118,2
245.4,-0.396610161620387,2.89295982709481e-06,2.92264679697914e-06,1.04590189462958e-05,1.04590189463119e-05,3.89772970650212,0.0346697356810136,0.000171674623333511,0.000101698298611508,0.0171620366009326,0.0102519475922766,2.40430687580612,2
245.6,-0.372797936596815,3.65396857244349e-06,3.38158290635283e-06,-4.19261715824534e-05,-4.19261715824185e-05,6.82516751360216,0.0341352805084107,0.000170345741671789,0.000100369182085782,0.0170087141983904,0.0100986086504848,3.11704566554966,2
245.8,-0.381961953697176,-9.36937396694811e-07,-1.13386500806965e-06,-2.65074259651042e-05,-2.65074259650996e-05,4.49309396605384,0.0343153155133027,0.000170645815216889,0.00010067005693091,0.0170634266957165,0.0101533046160772,2.23696142961689,2
246,-0.379842125020965,6.35033231797719e-07,3.98276453051543e-07,-3.42012257850793e-05,-3.42012257850391e-05,5.88471449461334,0.034182206836036,0.0001702375830851,0.000100261723551423,0.0170272724604972,0.0101171338563822,2.07003472839606,2
246.2,-0.384812630292676,-3.53784546630581e-07,-5.54276224719479e-07,-2.74400022100281e-05,-2.74400022100394e-05,5.45932301301566,0.0336605993273452,0.000169038816939135,9.90631984515632e-05,0.0168798200007778,0.00996966487926194,3.03644781419087,2
246.4,-0.412813140977483,-3.61731430700401e-06,-3.51904246648639e-06,2.5695762683549e-05,2.56957626835652e-05,1.71681038708041,0.0338814146360183,0.000169490597412553,9.95157321731366e-05,0.0169454786829989,0.010035307051028,2.30829980232125,2
246.6,-0.421354019871895,-1.03282130235715e-06,-8.45265075211922e-07,3.96795865539489e-05,3.96795865539494e-05,2.02859679453513,0.0340146724761257,0.00016983776457724,9.98622965608948e-05,0.0169863003051521,0.0100761121695833,2.09264449129984,2
246.8,-0.420984584543862,1.89973566997523e-07,3.57630821108111e-07,3.56022430357823e-05,3.56022430358093e-05,2.4913564353343,0.0341263221937012,0.000170170506781562,0.000100194641914658,0.017021024840392,0.0101108202080229,2.04356990862977,2
247,-0.415664390520787,9.08193063445724e-07,9.9569684998578e-07,2.14262916317072e-05,2.14262916317035e-05,3.26852861414974,0.0342338340032232,0.000170504747813691,0.0001005285366655,0.0170546553817476,0.0101444342593377,2.03913615921142,2
247.2,-0.407225927882535,1.39766324235889e-06,1.36705317361708e-06,8.40812776217198e-07,8.40812776191411e-07,4.3855567002206,0.0340654200786605,0.000170072999639806,0.000100096861131827,0.0170083819001267,0.0100981442944131,2.14915495651028,2
247.4,-0.409621002798254,-8.42733641488194e-08,-1.10996734851711e-07,2.29475158503583e-06,2.29475158500534e-06,3.73097738387057,0.0337351371796154,0.000169262416133824,9.928660271078e-05,0.0169159693923904,0.0100057153100994,2.54326472746668,2
247.6,-0.426909367019775,-2.18578756784863e-06,-2.03627823186849e-06,3.37313379001167e-05,3.37313379000857e-05,1.35065911506954,0.0338624199520831,0.000169517772808596,9.95422574999428e-05,0.0169548973235151,0.0100446267713709,2.0636062283637,2
247.8,-0.432673284037989,-6.54908586685126e-07,-4.52717475772824e-07,4.19784813516145e-05,4.19784813515928e-05,1.45869412543904,0.0342773545670618,0.000170951260547536,0.000100975364205842,0.017077206058735,0.0101669190434658,2.83171460428029,2
248,-0.417243323038523,2.33099971195346e-06,2.34028503544993e-06,7.19710817376556e-06,7.19710817376037e-06,4.23501176543218,0.034151309034487,0.000170390187800141,0.00010041362836893,0.0170431217565209,0.0101328182848636,2.04181591813325,2
248.2,-0.412961512183644,8.43988039798616e-07,7.7848020578865e-07,-4.88343851944498e-06,-4.88343851942606e-06,4.20352360847297,0.0342732843083067,0.000170778414963129,0.000100801670670452,0.0170809737936734,0.0101706538723769,2.07452316067841,2
248.4,-0.404543921300122,1.47301881903022e-06,1.28990494837607e-06,-2.54555696998345e-05,-2.54555696997583e-05,5.62932370747637,0.0346051785744597,0.000171927418250263,0.000101950301916199,0.0171803350239136,0.0102699986597413,2.64370405113257,2
248.6,-0.38356899407037,3.34903755437062e-06,2.90125469098787e-06,-7.19938902717366e-05,-7.19938902716963e-05,9.02843675186435,0.034163138655237,0.000170730089579923,0.000100752499962782,0.017053966472966,0.010143613672698,2.86556015241612,2
248.8,-0.390319204481941,-5.02585380880065e-07,-9.01495376944484e-07,-6.15394094445685e-05,-6.1539409444534e-05,7.43654445138628,0.0337623445338509,0.000169564537412243,9.95879370475523e-05,0.0169410554286985,0.0100306861991327,2.72259517871406,2
249,-0.413824647019096,-2.89530675388171e-06,-3.04454655343618e-06,-1.73125498765074e-05,-1.73125498764736e-05,4.74583160939004,0.0337773930325199,0.000169366097310384,9.93899663410107e-05,0.0169478297682932,0.0100374441162463,1.7661243153569,2
249.2,-0.429036450031466,-1.84797037289131e-06,-1.83459170918395e-06,1.01070087600765e-05,1.01070087600704e-05,4.01128687001833,0.0337697093092548,0.000169352472292336,9.93762270181407e-05,0.0169480979820198,0.0100376959143284,1.70912780029938,2
249.4,-0.439758034067431,-1.28937004900133e-06,-1.16790835021676e-06,2.84033708167294e-05,2.84033708167679e-05,3.26271253194553,0.0340667860041226,0.00017045138932356,0.000100475083705945,0.017035974866554,0.0101255563900751,2.50560388450452,2
249.6,-0.433152013020324,1.10522600820507e-06,1.13706975280667e-06,1.17077228630218e-05,1.17077228630603e-05,4.88224120192905,0.0340426513727714,0.00017019837519175,0.000100221690770728,0.0170314729028003,0.0101210380244115,1.76492550430527,2
249.8,-0.430017054790286,6.64750670164476e-07,6.38836074801329e-07,2.00149866569637e-06,2.00149866571929e-06,5.04495325887144,0.0338579695286672,0.0001698061137836,9.98294084425997e-05,0.0169807858776915,0.010070334604292,2.16722506965995,2
250,-0.436749271697128,-6.99681012370219e-07,-6.70501330866522e-07,1.2203579245412e-05,1.2203579245481e-05,3.92561055563107,0.0342212798720897,0.000171021899621354,0.000101045148804814,0.0170880971333376,0.010177629471848,2.68581696666954,2
250.2,-0.300634520040611,-5.9068428547685e-07,4.42206452591988e-06,-1.6324047124594e-05,-1.63240471245306e-05,5.2713426922949,0.0365717793664408,0.000171440817062653,0.000101534697908465,0.0171429398502656,0.0102365685502677,2.79741090076848,0
250.4,-0.181646753178054,7.59177275386578e-07,4.32734467565108e-06,-5.41971864715088e-05,-5.4197186471479e-05,7.24717537374875,0.0363623061086552,0.000170853923098399,0.000100889201189159,0.0170792917106575,0.0101730773238359,2.45705251139855,0
250.6,-0.111490341063451,-8.41252240874153e-07,1.4372230451574e-06,-5.86346558360079e-05,-5.86346558360264e-05,6.65921719826789,0.036253636299794,0.00017044636082229,0.00010048407914149,0.0170463998158707,0.010140189429478,2.22577713557482,0
250.8,-0.0694510026012226,-1.2588361977076e-06,2.02448628167259e-07,-5.07690230964225e-05,-5.07690230964163e-05,6.10607307958789,0.0362479491781732,0.00017035098513159,0.00010038899826975,0.0170446868390475,0.0101384793972288,2.15345176094201,0
251,-0.0415295558981118,-8.51068262594512e-07,6.71031425552127e-08,-4.49317888409283e-05,-4.49317888409252e-05,5.97851909549503,0.0362777110086499,0.000170459499433499,0.000100497596956777,0.0170537025328597,0.0101474972583938,2.2275582930319,0
251.2,-0.0214434521318807,-3.3174371164276e-07,2.05315964454353e-07,-4.39904352577779e-05,-4.39904352578163e-05,6.09760978772221,0.0361082153520891,0.000170052056601168,0.000100090037490966,0.0170024630800226,0.0100962594008121,2.46546743919373,0
251.4,-0.0157723531933465,-1.36400409249114e-06,-9.88917696939426e-07,-2.64710898820439e-05,-2.64710898820773e-05,4.75679244998728,0.0364779249891323,0.000171325378312575,0.000101363822007978,0.017114487892771,0.0102082853877171,3.13468807177044,0
251.6,0.00501497964662491,1.65923978537532e-06,1.72235236328359e-06,-5.16496916590298e-05,-5.16496916590956e-05,7.09900152418783,0.0361783257213625,0.000170363680268635,0.000100401172566198,0.0170236388384631,0.0101174371976173,2.85205656923566,0
251.8,0.00519087472682484,-8.84111218311036e-07,-8.70435166847989e-07,-3.85857197745346e-05,-3.85857197745669e-05,5.3662260374203,0.0359997065580504,0.000169730785921477,9.97690361550022e-05,0.0169697427381729,0.0100635417334017,2.51537154692454,0
252,-0.00291266282365136,-1.82401706220505e-06,-1.73801752532568e-06,-1.20635827234871e-05,-1.20635827234987e-05,3.63880996530537,0.0364361165070071,0.000171248018885087,0.000101286731086212,0.0171017909702449,0.0101955904336353,3.28814037593763,0
252.2,0.0117176649717831,1.78142340938012e-06,1.67593399210638e-06,-3.78063161431406e-05,-3.78063161431313e-05,6.18463703028308,0.0363124337057019,0.000170636939171157,0.00010067454762307,0.0170642438503669,0.0101580436583311,2.40530605009993,0
252.4,0.0158479595632413,4.14722725116686e-07,2.41011429239246e-07,-4.26887704475039e-05,-4.26887704474953e-05,5.73864320819022,0.0362364249440916,0.00017036971769481,0.000100407639325343,0.017041216902516,0.0101350169640909,2.2724275591774,0
252.6,0.0151244273176725,-2.02623344031412e-07,-3.77093115442857e-07,-3.83723274094953e-05,-3.83723274095032e-05,5.24803676110315,0.0365757145676947,0.000171601895212489,0.000101640013784667,0.0171442974271288,0.0102380976753641,3.03220312418514,0
252.8,0.0302101274132861,2.26898128649633e-06,1.90541213501331e-06,-6.94539555331563e-05,-6.9453955533156e-05,7.76555590961012,0.0359945975613445,0.000170021894784133,0.000100059155194885,0.0169681979510466,0.0100619983366659,3.62611846503014,0
253,0.013625073941113,-2.4121014016945e-06,-2.58471902907308e-06,-3.2248714250117e-05,-3.22487142501095e-05,4.1297263551813,0.0360570710589449,0.000169815698473205,9.98544220504628e-05,0.016987025200367,0.0100808256871024,2.23260790315845,0
253.2,0.00538358251479112,-1.22456217532193e-06,-1.29188444355382e-06,-1.35117984593337e-05,-1.35117984593304e-05,3.69536709199303,0.0365817763395561,0.000171760075948401,0.0001017986433408,0.0171461494424656,0.0102399500036232,3.53048766285175,0
253.4,0.0239574832944405,2.82419940350791e-06,2.53267620683268e-06,-5.33979325187821e-05,-5.33979325187411e-05,7.13667368781532,0.0362693125155742,0.000170650052805908,0.000100687299595143,0.0170511779021467,0.0101449785180798,2.925875372463,0
253.6,0.0220723976512466,-1.67638920617252e-07,-4.45183981370393e-07,-4.88349860897284e-05,-4.88349860897068e-05,5.65896096205106,0.0360538768126407,0.000169922503261657,9.99605376828942e-05,0.0169860614478617,0.0100798621041101,2.64174418765692,0
253.8,0.0108996165198243,-1.57586428485972e-06,-1.71745967696368e-06,-2.43136100855864e-05,-2.43136100855639e-05,3.9336539294234,0.0363129888909073,0.000170739666681596,0.000100778241889254,0.0170644160167878,0.0101582167027086,2.78380589486314,0
254,0.0153248965880913,7.25590955496737e-07,5.35060898538585e-07,-3.37001503985653e-05,-3.37001503985484e-05,5.25926922129847,0.0361181229633516,0.000170101391334858,0.000100139316397441,0.0170054487407752,0.0100992494485351,2.59261762829493,0
254.2,0.00933317858334901,-8.2260440499012e-07,-9.42538862333931e-07,-2.05572764336142e-05,-2.05572764335993e-05,3.88916939664638,0.0362943969152936,0.000170620835686973,0.000100659250117958,0.0170587796160591,0.0101525803398927,2.55801102901861,0
254.4,0.0134207305343358,6.72187134506877e-07,5.05241252336925e-07,-2.93241528581699e-05,-2.93241528581316e-05,4.81239618438309,0.0362047818260564,0.000170284066508922,0.000100322038507983,0.0170316419736322,0.0101254427092962,2.31537826605674,0
254.6,0.0120425159852933,-1.29944542752282e-07,-2.82000177389525e-07,-2.62569018102304e-05,-2.62569018101815e-05,4.2318493640988,0.036312696957876,0.000170625012775064,0.00010066321003137,0.0170643277487004,0.0101581284930717,2.37465163009838,0
254.8,0.0160776780316168,6.85614807465132e-07,4.85107953649804e-07,-3.49738495986862e-05,-3.49738495986885e-05,4.91153980352874,0.0361620469000713,0.000170200882524609,0.000100238808642458,0.0170187189770009,0.0101125197277808,2.47727954361715,0
255,0.0118585322926959,-5.41496666769445e-07,-6.92598947059955e-07,-2.57850412953303e-05,-2.57850412953378e-05,3.91527991466953,0.036356428587073,0.000170823228832445,0.00010086153320685,0.01707759468463,0.0101713954401267,2.61243966353622,0
255.2,0.0179625688022083,1.00117533917382e-06,7.77718389474109e-07,-3.90302982171547e-05,-3.90302982171552e-05,5.14030536354245,0.0361926407918476,0.000170303674067905,0.000100341490262373,0.0170279693627394,0.0101217701217077,2.51581982864353,0
255.4,0.0145291266214623,-4.09859808856727e-07,-5.94317341411406e-07,-3.15534129319775e-05,-3.15534129319853e-05,4.18039633962891,0.0360067092954843,0.000169757451979552,9.97956795948708e-05,0.0169718444939528,0.0100656452554763,2.55890485197917,0
255.6,0.00367049532458781,-1.55312728137813e-06,-1.60453388184873e-06,-8.04215270394161e-06,-8.04215270393812e-06,2.54428750750525,0.036350067759677,0.000170915845154585,0.000100954538114691,0.0170756642794781,0.0101694650428822,3.01380887834559,0
255.8,0.0121812566998403,1.31436007586923e-06,1.16449976107347e-06,-2.64992054647488e-05,-2.64992054646912e-05,4.48228052572251,0.0360080212949189,0.000169880079208902,9.99179114504983e-05,0.0169722397314083,0.0100660404961965,2.98211369108707,0
256,0.00215691577994774,-1.4421159496991e-06,-1.47431637990162e-06,-4.78408281884321e-06,-4.78408281881463e-06,2.1842431951628,0.0360607684001117,0.000169819576699098,9.98582663792613e-05,0.0169881395255176,0.0100819402913245,2.20359066157207,0
256.2,-0.00213442791398655,-6.37881694493395e-07,-6.13463631288218e-07,4.53316309739586e-06,4.5331630973919e-06,1.90638189478773,0.0361099600034034,0.000169965729114714,0.000100004286982064,0.01700298385972,0.0100967846262767,2.19812423472046,0
256.4,-0.00274717291753712,-1.07851349388689e-07,-7.39413463515581e-08,5.8867520835312e-06,5.8867520835013e-06,1.82044214024575,0.0361908606660633,0.000170234679864,0.000100273114668744,0.0170274309653726,0.0101212317324812,2.29061629377744,0
256.6,0.000563461165904337,4.83074456111578e-07,4.77243609536759e-07,-1.26356797380676e-06,-1.26356797382115e-06,2.16887198643888,0.03629971713748,0.000170586257825706,0.000100624489959566,0.0170603925065811,0.0101541932740958,2.37577546216633,0
256.8,0.00778590394995593,1.0989160338939e-06,1.0039787639921e-06,-1.69212665892032e-05,-1.69212665892173e-05,3.00036465057371,0.0364017070147279,0.000170891468332865,0.000100929427210018,0.0170913437886255,0.0101851445564392,2.36635311424602,0
257,0.0173106937455048,1.49695151657658e-06,1.28293924747844e-06,-3.76197303518578e-05,-3.76197303518503e-05,4.10396623957307,0.0361622004277046,0.00017026900938949,0.000100306711669921,0.0170187653853327,0.0101125661533664,2.71874088335792,0
257.2,0.0126922071293024,-5.93536930127628e-07,-7.55628282984831e-07,-2.7574138769123e-05,-2.75741387691382e-05,2.82121555936415,0.0362952963082667,0.000170591075466952,0.00010062937943887,0.0170590524075154,0.0101528531757111,2.44092047415071,0
257.4,0.0157139335903869,5.37761336269216e-07,3.41130490679747e-07,-3.41181767100496e-05,-3.41181767100599e-05,3.67307388543318,0.0363014014673392,0.000170513872565173,0.000100551842551254,0.017060903119681,0.0101547038879958,2.09764320525234,0
257.6,0.0180201521610388,4.4854278752667e-07,2.2259115452437e-07,-3.91152944949732e-05,-3.91152944949276e-05,3.94804766818659,0.0359678555436477,0.000169752163059018,9.97901177001066e-05,0.0169601445259739,0.0100539452943765,2.95510809824196,0
257.8,0.00422090038146004,-1.97521133779348e-06,-2.03510754654966e-06,-9.25532978653563e-06,-9.25532978647066e-06,1.590848640072,0.0359423536997678,0.000169441717069382,9.94805070153534e-05,0.0169524705741119,0.010046271342579,2.12050734944689,0
258,-0.00620533266128708,-1.55034103878566e-06,-1.47787700888301e-06,1.32921250771413e-05,1.32921250771387e-05,0.620946272820527,0.0359065185756306,0.000169341492156446,9.93803457210293e-05,0.0169416943496243,0.0100354951181389,2.14541916900508,0
258.2,-0.014846961963714,-1.34437152710569e-06,-1.16277338809694e-06,3.19597824010735e-05,3.19597824010967e-05,-0.428210593066178,0.0360801346274476,0.000169968780136118,0.000100007723038411,0.0169939817080236,0.0100877824765732,2.53058470483821,0
258.4,-0.0126423228016644,2.37368911298476e-07,3.96428203762158e-07,2.72406665368756e-05,2.72406665368854e-05,0.103970599502301,0.035808869775452,0.000169225311642125,9.926382107341e-05,0.0169123725110061,0.0100061732795815,2.7713132792335,0
258.6,-0.0236664334682376,-1.73928323917555e-06,-1.44838629578952e-06,5.09753625942517e-05,5.09753625942125e-05,-2.20342080217186,0.0359987495604154,0.000169734796448316,9.97739824331463e-05,0.0169694467660609,0.0100632475346552,2.56685292820549,0
258.8,-0.0223024567428257,5.49425362575033e-08,3.3453083168541e-07,4.80754283619561e-05,4.80754283619087e-05,-1.73429874252856,0.0357578194022657,0.000169048761787424,9.90874746174398e-05,0.0168970682060196,0.00999086897462782,2.68479224297765,0
259,-0.0324989680871697,-1.67222869652384e-06,-1.27062594845593e-06,6.99872858399658e-05,6.99872858399233e-05,-3.92553839534952,0.0363115440482446,0.000170955888550855,0.000100995201410715,0.0170639782607247,0.0101577790293432,3.57482177131042,0
259.2,-0.01383589145377,2.61758219517264e-06,2.79807980621916e-06,2.96634410607308e-05,2.96634410607384e-05,-0.663742763814302,0.0359863207782845,0.000169801649497281,9.9839578646646e-05,0.0169657036895864,0.0100595044582125,2.93436566375802,0
259.4,-0.0162846230979969,-4.60875918422945e-07,-2.58751958042539e-07,3.50216341666737e-05,3.50216341666613e-05,-2.48152972329417,0.0359345391977434,0.000169438001034961,9.94767448958388e-05,0.0169501199039789,0.0100439206726106,2.19063745082709,0
259.6,-0.0203124114345313,-7.12179447339889e-07,-4.6010132395301e-07,4.37501825602079e-05,4.37501825601614e-05,-3.19888651756257,0.0361611118569395,0.000170253815658987,0.000100292688711998,0.0170184363545552,0.0101122371231909,2.68053989041508,0
259.8,-0.0125803914663332,1.03880750882986e-06,1.19943700792764e-06,2.70846992926212e-05,2.70846992925859e-05,-1.89040025322328,0.0360398160233487,0.000169808503246252,9.98468099451919e-05,0.0169818215798817,0.0100756223485205,2.38715115021389,0
